rfid,sex,cohort,coatcolor,dd_housing_box,dd_order_in_box,dd_squad_num,dd_box_color,dd_operant_box,dd_indiff_0,dd_indiff_2,dd_indiff_4,dd_indiff_8,dd_indiff_16,dd_indiff_24
933000320046764,F,C02,BLACKHOOD,25,2,3,blue,2,233.241536666666,165.546297222222,131.713233888889,80.6403866666666,59.3117633333333,43.7933979166666
933000320046766,F,C02,BROWNHOOD,43,2,4,blue,14,166.89452,103.667088055555,100.599705555555,53.9349344444444,31.7560172222222,24.6238886111111
933000320046767,M,C02,BROWN,4,1,1,blue,7,214.737856666666,138.90409,129.433904166667,93.8314866666666,27.020071,28.0702391666666
933000320046768,F,C02,ALBINO,44,1,4,blue,15,131.137503611111,104.509852777778,74.88208,76.0842369444444,32.9230380555555,26.3069083333333
933000320046769,M,C02,BROWNHOOD,14,2,2,blue,4,124.99019,132.513333333333,78.2551466666666,74.1562683333333,33.9103627777778,13.7392233333333
933000320046770,F,C02,BROWNHOOD,23,2,2,red,6,109.599569444444,96.2378083333333,58.3149016666666,48.1259313888889,27.6526213888889,18.9740019444444
933000320046771,F,C02,BROWNHOOD,19,1,2,blue,13,194.598841666666,143.713219722222,126.778116111111,58.6612433333333,40.1671002777778,22.0865594444444
933000320046772,M,C02,BLACKHOOD,7,1,1,blue,13,159.871313333333,111.69067,90.6698389999999,60.3071191666666,37.5976466666666,30.8359530555555
933000320046774,F,C02,BLACK,25,1,3,blue,1,277.549176666666,163.213259444444,133.492125,138.029702777778,79.7127933333333,22.4946402777778
933000320046775,M,C02,BLACKHOOD,26,2,3,blue,4,221.1542125,164.424953333333,128.442563888889,97.1337791666666,62.9608994444444,34.5332758333333
933000320046876,M,C03,BLACKHOOD,37,2,4,blue,2,105.914293333333,70.8835905555555,50.7751941666666,42.8210813333333,35.2319825,NA
933000320046877,F,C03,BROWN,44,1,4,blue,15,109.589530555555,71.2765126666666,66.2651997222222,48.0672038888889,29.1539372222222,25.1137863888889
933000320046878,M,C03,BROWN,1,2,1,blue,2,131.544580555555,93.0108074999999,95.2439583333333,56.7071736111111,46.4765419444444,34.0288216666667
933000320046880,M,C03,ALBINO,30,2,3,blue,12,197.434827777778,177.870037222222,150.565263333333,97.8927191666666,50.0945575,35.5456977777778
933000320046881,M,C03,BLACK,34,2,3,red,4,140.328608333333,98.2887533333333,108.179066666667,62.3334688888889,63.4512991666666,35.1657258333333
933000320046882,M,C03,BLACK,30,1,3,blue,11,154.603908333333,109.372690555555,70.1432225,69.2166330555555,42.5952063333333,27.3640033333333
933000320046883,M,C03,BLACKHOOD,28,2,3,blue,8,114.081933333333,79.8432988888888,63.8152088888888,43.2164127777778,43.1607973333333,19.0523052777778
933000320046884,M,C03,ALBINO,9,2,1,red,2,94.8840641666666,98.2417713333333,52.0403953333333,43.1644113333333,40.0867891666666,18.5609016666667
933000320046885,F,C03,BROWN,4,2,1,blue,8,106.186347222222,84.5957088888888,79.6429226666666,54.5959952777778,17.6122266666667,22.2190727777778
933000320046888,F,C03,BROWNHOOD,46,1,4,red,3,223.018936111111,164.376766666667,157.826391666667,86.0533555555555,39.2821722222222,30.5370953333333
933000320046889,F,C03,BROWNHOOD,45,2,4,red,2,246.765927777778,149.719988888889,159.783975,91.9110472222222,51.8021725,28.8166305555555
933000320046890,M,C03,BROWN,48,1,4,red,7,113.364152777778,88.9114272222222,94.2701861111111,77.03241,49.139558,30.5935138888889
933000320046892,F,C03,ALBINO,47,1,4,red,5,172.247255555555,109.820425,106.9744,77.563668,51.0959366666666,34.9815122222222
933000320046893,F,C03,BLACK,41,1,4,blue,9,117.695933333333,144.258833333333,70.5523072222222,75.1511222222222,51.5276088888889,47.7871188888889
933000320046894,F,C03,BROWNHOOD,25,2,3,blue,2,212.623666666667,113.710494444444,113.434425,72.6664972222222,52.8050575,35.3464258333333
933000320046895,F,C03,BLACKHOOD,44,2,4,blue,16,160.196573333333,143.626383333333,60.9362563333333,59.8046727777777,29.842605,19.4463316666667
933000320046896,M,C03,ALBINO,28,1,3,blue,7,230.64548,169.557837222222,123.789538888889,87.2781,54.5001238888889,39.636545
933000320046897,M,C03,BLACKHOOD,43,1,4,blue,13,138.230480555555,115.868855555555,78.1985273333333,42.9734716666666,35.52562,29.2718941666666
933000320046898,F,C03,BROWN,45,1,4,red,1,140.193083333333,127.065730277778,78.9392969444444,108.972138888889,29.0138947222222,39.9121125
933000320046899,F,C03,BLACK,4,1,1,blue,7,74.0773626666666,42.9629308333333,88.8311161111111,41.7512369444444,12.8339163333333,14.663805
933000320046900,M,C03,BROWNHOOD,20,1,2,blue,15,133.165861111111,123.975258333333,56.9325466666666,49.9334333333333,40.0928125,34.1829186111111
933000320046986,M,C03,BROWN,15,1,2,blue,5,98.9342538888888,70.4218016666666,63.315473,43.2240423333333,25.5136353333333,26.7134833333333
933000320047076,M,C03,BROWNHOOD,19,2,2,blue,14,90.5507777777777,94.6868,40.4581276666666,37.7738291666666,30.2622305555555,15.8810202777778
933000320047079,M,C03,ALBINO,19,1,2,blue,13,97.0660166666666,53.9178683333333,60.8085616666666,119.869352777778,52.0019463888888,14.6331863888889
933000320047080,F,C03,BROWN,49,2,5,red,2,142.311288888889,113.519755555556,130.882515833333,93.1006555555555,79.6053772222222,54.9764691666666
933000320047081,F,C03,BROWNHOOD,8,2,1,blue,16,160.752727777778,119.134004166667,137.438914166667,97.9634933333333,47.8644183333333,51.2404966666666
933000320047082,F,C03,ALBINO,18,1,2,blue,11,107.775503333333,83.9396674999999,72.4360043333333,64.0727063888888,44.6461513333333,16.0021896666667
933000320047083,M,C03,BLACK,9,1,1,red,1,163.769413888889,144.168483333333,137.253696666667,94.70487,49.5624963888889,33.9527770833333
933000320047086,M,C03,BLACKHOOD,12,1,1,red,7,88.8706693333333,89.626196111111,76.799307,43.4318473333333,30.765982,24.4336516666666
933000320047087,M,C03,BROWNHOOD,34,1,3,red,3,75.6565802777777,73.0955593333333,89.8500633333333,57.6240253333333,41.3853194444444,55.2423993333333
933000320047088,F,C03,BROWNHOOD,29,2,3,blue,10,194.322772222222,200.3963,140.705066666667,65.7276172222222,36.1319688888889,29.7658075
933000320047089,F,C03,BROWNHOOD,49,1,5,red,1,65.818168,63.3738993333333,45.997185,29.246295,15.959424,NA
933000320047091,F,C03,BROWN,8,1,1,blue,15,115.360385833333,192.420402777778,78.5472783333333,86.9473186111111,85.4711,39.5301327777778
933000320047092,F,C03,BROWN,18,2,2,blue,12,108.282467222222,112.253349722222,64.4431413888889,53.134835,47.0859025,36.1711205555555
933000320047095,M,C03,BLACK,1,1,1,blue,1,128.748248055555,161.846966666667,91.3119263333333,77.5870586111111,45.0460002777778,21.290074
933000320047097,F,C03,BLACK,46,2,4,red,4,107.229889722222,95.4362030555555,85.1222486111111,69.9785847222222,39.0317019444444,30.6713152777778
933000320047098,M,C03,BLACKHOOD,20,2,2,blue,16,166.430723333333,142.110511111111,82.5937536666666,57.7438896666666,29.716115,26.1548191666666
933000320047099,F,C03,BLACKHOOD,47,2,4,red,6,136.868203333333,103.556158333333,82.5660463333333,57.1699663888888,23.9492752777778,22.9121576666667
933000320047226,M,C03,BROWNHOOD,17,1,2,blue,9,133.932832222222,127.840230555555,146.116027777778,94.3881430555555,79.8392833333333,34.8766058333333
933000320047227,M,C03,BLACK,17,2,2,blue,10,143.972725,189.235565277778,121.578473611111,82.6029894444444,37.3873319444444,21.9721161111111
933000320047228,F,C03,BLACK,29,1,3,blue,9,102.643623333333,158.834296111111,94.57838,90.6260694444444,63.922625,65.5694043333333
933000320047229,F,C03,BLACK,22,2,2,red,4,149.052402777778,134.084419444444,71.9662847222222,63.0663077777778,44.5736705555555,29.3476877777778
933000320047231,F,C03,BLACKHOOD,3,2,1,blue,6,278.323175,161.779957083333,119.387486111111,139.0983425,41.8892716666666,15.2661383333333
933000320047233,F,C03,BROWN,22,1,2,red,3,228.898713333333,159.141486111111,131.067733333333,77.7983772222222,49.1329323333333,30.5388019444444
933000320047234,F,C03,BROWNHOOD,21,1,2,red,1,123.623897222222,75.3594291666666,55.5140516666666,50.2406233333333,36.2047508333333,27.0171597222222
933000320047237,M,C03,BROWNHOOD,23,1,2,red,5,95.1310208333333,83.6851816666666,67.2093572222222,58.7139475,29.4530961111111,13.3994069444444
933000320047238,F,C03,BROWNHOOD,3,1,1,blue,5,97.1272538888888,50.6903655555555,97.16239,59.9261433333333,28.5310241666667,55.9753386111111
933000320047241,F,C03,BLACKHOOD,21,2,2,red,2,177.658216666667,174.3077375,164.926395833333,113.897217777778,75.3539077777777,56.0491244444444
933000320047242,M,C03,BROWNHOOD,5,2,1,blue,10,181.036302777778,162.368988888889,145.722503333333,81.5836406666666,51.477816,37.9585447222222
933000320047243,F,C03,BLACK,26,2,3,blue,4,157.0283,92.2583927777777,67.1234243333333,45.6369896666666,29.9612646666666,33.6638076666666
933000320047244,M,C03,BLACK,5,1,1,blue,9,177.101058333333,132.0917,79.3960663888889,84.2287874999999,33.8355730555555,29.9685930555555
933000320047246,M,C03,BROWN,12,2,1,red,8,233.66317,206.26905,181.501103333333,123.603819444444,90.9631753333333,49.2809055555555
933000320047247,M,C03,BLACK,23,2,2,red,6,95.2108299999999,92.382875,104.789937777778,87.4909244444444,47.2726258333333,34.5799566666666
933000320047249,F,C03,BROWNHOOD,26,1,3,blue,3,130.475438888889,105.867110555555,81.40309125,48.4341252777778,22.9177794444444,24.692655
933000320047250,M,C03,BLACKHOOD,15,2,2,blue,6,158.558226666667,109.100636666667,63.10721625,57.5444169444444,38.1026027777778,24.6306146666666
933000320047351,M,C04,BROWN,44,1,4,blue,15,107.589452873572,86.7805170078653,108.156521733856,62.448161654621,50.6957188420657,45.3156826885364
933000320047352,M,C04,BROWN,41,1,4,blue,9,162.717918151727,125.903523021336,130.304238371174,65.6516261806133,40.4737687840128,21.3184674043929
933000320047354,M,C04,BROWNHOOD,23,2,2,red,6,165.559194135785,130.971552668056,128.818351870117,118.254025090144,96.308934731772,72.5183792707695
933000320047355,F,C04,BLACK,16,2,2,blue,8,216.96908756758,166.027797064262,220.537587843174,67.5416975366889,43.2330689140004,40.2286716573713
933000320047356,F,C04,BROWN,48,2,4,red,8,153.073002180791,197.284798730218,148.367991511574,102.888119847592,58.1328625347835,33.3194477195202
933000320047357,M,C04,BROWNHOOD,29,2,3,blue,10,162.593352816309,88.9645625555274,112.941610118698,70.3034889733849,57.0871068855363,46.1864536999346
933000320047359,F,C04,BROWNHOOD,13,2,2,blue,2,194.924107673568,158.75911315849,125.760450836085,108.721217921084,35.7061195461289,26.824255229868
933000320047363,F,C04,BROWNHOOD,14,2,2,blue,4,124.245024555485,112.805181418003,98.4783883401422,86.9893122367564,55.1806640853772,56.6131654426841
933000320047367,F,C04,BROWNHOOD,18,1,2,blue,11,160.232543126006,133.403542550027,128.662467250365,141.717982105046,99.4879607252918,74.8863069802391
933000320047370,M,C04,BROWN,36,1,3,red,7,171.80051060849,126.558380784676,75.7576711599011,75.8246991737213,47.1895012341813,32.7001800520137
933000320047372,F,C04,BROWN,39,1,4,blue,5,201.955998808393,120.792785259615,127.769037211286,84.2215891174215,74.2148405055098,55.6579272705073
933000320047373,F,C04,BROWNHOOD,39,2,4,blue,6,174.483410666088,179.800570983644,88.3939346856602,60.3020788758482,46.6959852386205,32.2256454408975
933000320047374,F,C04,BROWNHOOD,37,2,4,blue,2,228.265977153464,98.3325875808768,131.638866964939,95.5024631601801,57.0645664915083,56.1953377175963
933000320047526,F,C04,ALBINO,14,1,2,blue,3,145.172000905707,72.108203416286,86.4928303998762,78.2009312388854,57.0509236214387,33.1414972403517
933000320047527,M,C04,BROWNHOOD,7,2,1,blue,14,160.710636746705,136.989837873537,81.1904992889171,67.3963713120346,39.5548325095864,30.8311068524799
933000320047531,F,C04,BLACKHOOD,42,1,4,blue,11,183.538124214448,188.236016864497,83.3420392157177,104.403546128191,109.947296722556,60.0226966235536
933000320047532,F,C04,BROWNHOOD,48,1,4,red,7,163.207637870399,69.9053544346585,124.781248666046,81.6821171460334,57.609688126028,47.3853653949195
933000320047533,M,C04,BLACKHOOD,1,2,1,blue,2,183.532192531809,115.048543792054,98.541857344379,71.2015457249222,45.7000557235405,16.9978297701804
933000320047534,F,C04,BROWN,43,2,4,blue,14,183.288993543612,143.835592807151,119.084460659597,113.545455411344,100.006389787936,52.2604967222212
933000320047535,M,C04,BROWNHOOD,36,2,3,red,8,197.545199598068,113.798619626374,103.929604685339,92.3491806693133,28.8436372674727,31.2291227575536
933000320047537,F,C04,BROWNHOOD,43,1,4,blue,13,187.227630815876,155.471774639983,114.139810011767,74.1491174618702,30.7593334925486,24.4133821380924
933000320047538,F,C04,BROWNHOOD,16,1,2,blue,7,91.4024841201366,64.6114463130467,39.1619178515822,70.4425869312683,34.1522559620291,25.692490182356
933000320047539,F,C04,BROWN,2,2,1,blue,4,111.086654323845,92.5502647107738,115.866522827966,113.076852482867,86.788228195296,38.6081359604097
933000320047542,M,C04,BLACKHOOD,29,1,3,blue,9,101.55722821389,101.165737159719,91.7797391359739,77.80113582902,69.9517401928951,61.1985933898994
933000320047543,M,C04,BROWN,31,2,3,blue,14,206.369170691773,108.433531313095,95.4384009876794,88.6705883639409,40.3890643559286,28.9193255379458
933000320047544,M,C04,BLACKHOOD,31,1,3,blue,13,152.046821084252,112.623078760987,109.686895854706,66.6744855348742,50.2336407644914,25.9352146359419
933000320047545,M,C04,BROWNHOOD,1,1,1,blue,1,179.293412118014,217.894430059257,101.073499494684,149.069116399499,70.6487129029719,70.8847938720022
933000320047546,F,C04,BROWN,45,2,4,red,2,157.282717349655,93.8837069680102,112.098718015703,64.5788220585325,41.883017945375,29.7942487271912
933000320047549,M,C04,BROWN,7,1,1,blue,13,259.35689170553,143.60034227369,155.852588665404,120.716859721837,86.3000507141102,32.369785329024
933000320047626,M,C03,ALBINO,35,2,3,red,6,115.573310666667,91.3089146666666,69.3604903333333,85.0336554166666,42.6923827777778,22.4128233333333
933000320047632,F,C03,BLACKHOOD,36,1,3,red,7,89.7727638888888,110.571835833333,86.9402913888888,84.3869,50.8083225,29.4209716666666
933000320047633,F,C03,BLACK,6,2,1,blue,12,92.5063533333333,88.9681469444444,88.9018902777777,89.7316044444444,38.2833027777778,23.1787905555555
933000320047634,F,C03,BLACKHOOD,33,1,3,red,1,118.122586111111,71.0703138888888,94.3193766666666,59.3639655555555,30.6216227777778,25.9786366666667
933000320047635,F,C03,BLACKHOOD,11,2,1,red,6,195.475236666666,88.4290586111111,82.7826855555555,86.4300146666666,51.6428553333333,41.3973661111111
933000320047636,F,C03,ALBINO,2,2,1,blue,4,108.536250333333,52.9636719444444,47.6192686666666,51.736217,26.2039093333333,16.4467116666667
933000320047638,M,C03,BLACKHOOD,40,1,4,blue,7,56.7232358333333,40.4240958333333,43.6577223333333,39.0643283333333,22.2391505555555,22.650745
933000320047639,M,C03,BLACKHOOD,27,2,3,blue,6,148.248789722222,116.358753333333,78.6295972222222,52.0792458333333,23.8132483333333,25.2367627777778
933000320047640,F,C03,BLACK,33,2,3,red,2,63.7198394444444,57.8039222222222,68.2817113333333,58.9865033333333,30.6406966666666,22.9121576666667
933000320047645,M,C03,BLACKHOOD,13,1,2,blue,1,194.327791666667,103.087342222222,103.304985333333,48.18139625,25.9613195833333,9.33616666666666
933000320047646,M,C03,BROWN,13,2,2,blue,2,186.10293,150.046252777778,92.0365333333333,90.7856877777777,41.8370694444444,26.6508406666666
933000320047649,M,C03,BLACK,27,1,3,blue,5,125.85755,81.358368,116.742238888889,61.2859108333333,24.6914503333333,23.7686756666666
933000320047677,F,C04,BROWN,19,1,2,blue,13,205.615846996626,149.363090591085,148.019208572404,116.246743685122,64.6832196729781,50.5443423011197
933000320047679,M,C04,ALBINO,20,1,2,blue,15,128.31178617275,95.8192150131001,66.834047797862,50.4032868879654,45.3797448610371,32.3098753343706
933000320047684,F,C04,BROWN,49,2,5,red,2,149.377563896724,125.265273969385,93.49992710127,103.349486123249,65.3256209027765,53.6775757046668
933000320047685,F,C04,BROWNHOOD,19,2,2,blue,14,174.836345783105,136.162961313667,103.759365393601,114.458341369478,77.1029767824154,52.092036935275
933000320047686,M,C04,ALBINO,41,2,4,blue,10,142.95829694485,117.119294201312,107.227027064332,63.2329232677543,39.2487576854165,30.9982616692456
933000320047688,M,C04,BLACK,44,2,4,blue,16,200.735258521297,116.599560168487,103.058240505677,81.9310698663902,51.3458312592948,34.877107580509
933000320047689,M,C04,BLACK,17,1,2,blue,9,193.817730227751,134.879345190598,128.097652429484,92.5321137618986,52.555894517641,40.5237728686592
933000320047690,M,C04,BROWN,20,2,2,blue,16,138.218882516328,123.774048953952,124.72122003774,81.7113010246171,108.76629870914,42.4239874020474
933000320047691,F,C04,BLACK,49,1,5,red,1,164.910268055083,105.1979170672,85.6884942340343,60.7878836839784,76.5975974215767,47.0437004749159
933000320047694,M,C04,ALBINO,23,1,2,red,5,172.011915777742,147.044633114824,153.797853799271,105.595814338621,59.3343841701296,32.8407609305568
933000320047695,M,C04,BROWN,17,2,2,blue,10,214.999768931448,187.156450624208,148.155874540406,99.2145101556362,62.0904811914922,40.5685570725833
933000320047696,F,C04,ALBINO,18,2,2,blue,12,170.806953766465,145.106752396679,116.104857836399,126.482455246898,57.6749366350565,45.4350281432321
933000320047698,F,C04,BLACK,37,1,4,blue,1,179.561998707905,141.153285917817,87.574769313221,77.603314213011,52.8883060127279,48.1978872828031
933000320047701,M,C04,BROWNHOOD,33,2,3,red,2,210.604392095985,138.216509843272,140.743406647466,75.2887123304656,NA,NA
933000320047702,F,C04,ALBINO,6,2,1,blue,12,196.54037255903,150.041912352287,98.3069627118765,96.5322032663021,38.4999420690752,47.0115507550128
933000320047703,M,C04,BROWNHOOD,4,2,1,blue,8,126.463473862453,120.693726159545,98.858609197299,81.8951831864246,63.6783926339396,44.7355641264469
933000320047704,F,C04,BLACKHOOD,45,1,4,red,1,114.772127381079,84.8809549595674,69.5655876530993,114.218701390865,81.6377481598941,69.9053544346585
933000320047705,M,C04,BLACKHOOD,15,2,2,blue,6,269.687510189528,233.257488094142,158.666578909323,91.5220668421378,45.2326391315911,45.5748972198586
933000320047706,M,C04,ALBINO,15,1,2,blue,5,137.72121434292,193.699096574972,73.7732860498662,81.4170895657251,25.5536888086045,29.3262389669779
933000320047708,F,C04,BLACKHOOD,5,1,1,blue,9,158.091205693344,97.2973903267269,137.577074454793,79.5776747793861,78.2691455892333,49.9512926708773
933000320047709,M,C04,BROWN,4,1,1,blue,7,201.608105621619,170.149130161806,174.160133962265,141.305136993374,90.4083341098483,73.4241472097375
933000320047711,M,C04,BROWN,33,1,3,red,1,133.507940164472,145.72578279688,110.648718194612,94.9194973904239,59.0712547282657,42.709004752849
933000320047712,M,C04,ALBINO,3,1,1,blue,5,132.295504233071,128.942917205535,122.970899124638,73.5718461074474,62.7471184596242,36.1666553862171
933000320047713,M,C04,BLACKHOOD,40,2,4,blue,8,145.616877103629,136.980347181315,127.51219535302,145.735510756408,49.7199570479582,43.5224163931285
933000320047714,F,C04,BROWN,8,1,1,blue,15,183.506686296461,115.721196603311,160.195766693644,113.537744223913,85.6469724555616,87.6572197019024
933000320047715,F,C04,BLACK,8,2,1,blue,16,155.450420582483,90.213063117374,80.1625386875867,118.14630573342,55.4511488137134,47.0833241149441
933000320047716,M,C04,BROWNHOOD,35,1,3,red,5,133.994338140866,112.156255337301,133.276011373289,70.6555936548331,44.1833244727605,24.3934516844255
933000320047717,M,C04,ALBINO,30,1,3,blue,11,111.355478181043,170.84669604014601,123.845525729752,131.412869856394,73.1832022609432,54.5418218651621
933000320047718,F,C04,BROWNHOOD,5,2,1,blue,10,126.361211653758,100.659468046485,86.6796784030031,50.6980915151213,29.6839194301067,39.4338261837518
933000320047719,F,C04,BROWNHOOD,10,2,1,red,4,135.094072102128,108.352860429205,71.8713513285127,90.36443965832,47.9345205736337,42.1712977216281
933000320047720,F,C04,BROWN,10,1,1,red,3,128.185441332541,79.4009106367453,120.235207091554,127.273741710934,66.9122273750434,56.6585428148721
933000320047725,F,C04,BLACK,6,1,1,blue,11,173.555102333092,155.841911636654,114.528928392882,86.1123722754138,51.9040025956202,42.0977448569051
933000320047752,F,C03,BROWN,2,1,1,blue,3,120.466666666667,83.0085605555555,53.0951813888888,52.6133147222222,24.943828,30.0058373333333
933000320047753,F,C03,BLACK,31,1,3,blue,13,168.587076666667,96.7262002777777,67.3007111111111,59.2946972222222,25.106458,26.9087397222222
933000320047754,M,C03,BLACK,35,1,3,red,5,177.500104166667,100.145445833333,52.0702108333333,66.8851011111111,20.5214966666667,39.1245616666666
933000320047755,F,C03,BLACK,14,2,2,blue,4,149.872078055555,117.209047222222,123.393002777778,94.1943924999999,58.4880725,39.5256152777778
933000320047757,F,C03,BROWNHOOD,38,2,4,blue,4,164.783341666667,103.575232222222,112.790932222222,54.16708375,36.1806575,22.397765
933000320047758,F,C03,BROWN,31,2,3,blue,14,174.149625,143.365372222222,92.9962511111111,64.8863583333333,41.4355138888889,25.6573922222222
933000320047759,M,C03,BROWN,32,1,3,blue,15,124.667941666667,125.213053333333,72.2132413888888,65.9384338888889,32.3327513888889,31.3755433333333
933000320047760,M,C03,BROWNHOOD,16,1,2,blue,7,104.926466666667,77.540177,60.3372358333333,55.1064727777778,41.6503461111111,23.1431525
933000320047762,M,C03,BROWN,50,2,5,red,4,101.106669444444,109.065500555556,90.8203219444444,43.0674356666666,24.501113,39.8112216666666
933000320047767,F,C03,BLACKHOOD,6,1,1,blue,11,114.774616666667,101.327525,57.3589986666666,48.6002688888889,34.2884273333333,13.1316195833333
933000320047768,M,C03,ALBINO,7,1,1,blue,13,184.841041666667,98.7513453333333,50.8678029166666,60.9912694444444,40.189487,24.9540676666667
933000320047769,F,C03,BLACKHOOD,39,2,4,blue,6,29.8988227777778,32.8166258333333,37.956035,25.3908597222222,22.3967611111111,14.3726772222222
933000320047770,M,C03,ALBINO,16,2,2,blue,8,81.3315641666666,NA,71.4517916666666,45.8014266666666,NA,NA
933000320047771,M,C03,BLACK,40,2,4,blue,8,100.160504166667,88.9465633333333,82.0528583333333,64.2870366666666,30.6517394444444,26.0679827777778
933000320047775,F,C03,BLACKHOOD,42,2,4,blue,12,176.704522222222,142.140627777778,89.88018,75.0708111111111,39.7304086111111,27.5542402777778
933000320047776,F,C03,BLACKHOOD,25,1,3,blue,1,166.766022222222,74.5382480555555,126.454462333333,148.483699722222,67.2881625,30.5357902777778
933000320047777,M,C03,BLACK,24,1,2,red,7,202.082833333333,98.9779230555555,112.426520555555,94.6918194444444,95.2299038888888,40.6258775
933000320047779,M,C03,BLACK,10,1,1,red,3,145.609063888889,109.582503333333,85.4144806666666,72.361315,NA,NA
933000320047780,M,C03,BROWN,7,2,1,blue,14,114.446345,157.645691666667,59.16118,83.0793347222222,37.8390819444444,39.2691216666666
933000320047781,F,C03,ALBINO,39,1,4,blue,5,174.591336111111,115.337296388889,114.681756944444,53.6161997222222,38.4956252777778,35.8605173333333
933000320047782,F,C03,BLACKHOOD,38,1,4,blue,3,181.7842,118.182819444444,78.0915127777777,64.464725,34.793785,33.3746876666666
933000320047783,F,C03,BROWN,42,1,4,blue,11,144.210646666667,95.4346972222222,76.55581375,57.7075488888889,24.8231605555555,25.0861794444444
933000320047784,M,C03,ALBINO,24,2,2,red,8,228.547854166667,166.581306666667,113.10013,78.3936833333333,24.3342666666667,15.9322186111111
933000320047785,M,C03,BROWN,43,2,4,blue,14,138.2355,103.646508333333,81.7265944444444,63.6616138888889,34.0509072222222,30.4534713888889
933000320047786,M,C03,BROWNHOOD,37,1,4,blue,1,98.22852,118.6340675,80.1906444444444,45.9640566666666,39.925665,25.763302500000002
933000320047788,F,C03,BROWNHOOD,41,2,4,blue,10,159.884363888889,100.362285833333,80.0766026666666,88.5635797222222,50.0032036111111,23.4322725
933000320047790,M,C03,ALBINO,10,2,1,red,4,110.4077,84.1409472222222,79.5411283333333,84.1299044444444,31.5658806666666,22.2140533333333
933000320047791,M,C03,BLACKHOOD,50,1,5,red,3,175.796002777778,112.425516666667,115.41309,100.674997222222,46.647705,31.6154727777778
933000320047795,F,C03,BLACKHOOD,14,1,2,blue,3,236.506183333333,140.054546666667,131.427125555555,40.4051223333333,22.02733,12.9953416666667
933000320047797,F,C03,ALBINO,11,1,1,red,5,215.23177,157.775193333333,148.008358333333,52.8788433333333,49.7497216666666,NA
933000320047798,M,C03,BLACKHOOD,48,2,4,red,8,239.86118,233.414205555555,166.418676666667,102.54725,51.0266683333333,24.2198233333333
933000320047799,M,C03,BLACKHOOD,32,2,3,blue,16,127.498908333333,147.372896666667,120.135383333333,60.2900530555555,58.5181891666666,42.4338813888889
933000320047800,F,C03,BROWN,36,2,3,red,8,119.214817222222,133.740085555555,107.747193666667,80.5620833333333,72.8738002777777,90.2325449999999
933000320047826,F,C04,BLACKHOOD,28,1,3,blue,7,191.996703657593,194.286333156228,108.110254609272,137.132910058789,39.4077267801404,25.9087000145458
933000320047827,F,C04,ALBINO,25,1,3,blue,1,223.339714721814,144.18259624153,96.7457438413044,115.477997615114,60.4984175711975,34.2163181345298
933000320047829,M,C04,BROWNHOOD,22,2,2,red,4,143.83381330236,159.402107556553,141.193028191498,90.9083749563119,73.8156382639083,46.483631000146
933000320047830,F,C04,BLACK,21,2,2,red,2,153.286542755793,136.161774977139,114.278611385518,64.0137699703459,56.4544336152657,44.8371145332258
933000320047831,F,C04,BROWNHOOD,42,2,4,blue,12,234.204184643319,114.110744766836,104.951040435766,96.1080879576171,58.7580618849291,49.1279751205908
933000320047832,M,C04,BLACK,22,1,2,red,3,157.124934591459,126.650203231927,110.458845033339,87.3509076104269,19.3040679802048,NA
933000320047833,M,C04,BROWN,50,1,5,red,3,117.013117082075,99.455099203472,125.923453475003,75.28847506316,46.2475500311158,40.4187820859497
933000320047834,M,C04,BROWN,46,2,4,red,4,153.672102127325,110.608086168535,67.6069460457174,64.2465291970984,64.1357253654028,37.8014271215122
933000320047835,F,C04,BROWN,13,1,2,blue,1,224.125069503212,119.357080793683,121.046068108298,76.48845446102,68.2973939048914,40.4004531865954
933000320047836,M,C04,BLACKHOOD,11,1,1,red,5,111.74637606695,138.742056925083,90.7348139222962,71.2115109517557,38.6622329060769,58.9122856335418
933000320047837,M,C04,BLACK,11,2,1,red,6,140.196505508154,187.445916736989,102.535066096921,59.0703056590435,39.1633414554156,20.4536280756337
933000320047838,F,C04,BLACKHOOD,32,1,3,blue,15,243.40066540675,101.740220623302,70.3616194632466,67.9842010615547,37.6015294165796,36.9081157160861
933000320047839,F,C04,BLACKHOOD,25,2,3,blue,2,153.933096163439,159.41397092183,94.9656458813549,55.731124234272,41.1575731586312,38.1229243205434
933000320047840,M,C04,BLACKHOOD,50,2,5,red,4,162.383964419154,166.010002016345,80.9087443635669,99.2767928233451,56.5757958420587,48.300505392457
933000320047841,F,C04,ALBINO,32,2,3,blue,16,101.588962716009,122.525429758453,70.4392058721641,87.7715825431814,50.7218182456771,57.6452782218617
933000320047842,F,C04,BROWN,21,1,2,red,1,195.666042538048,136.318608666113,112.351407696123,84.8568723280533,51.8220267415499,37.3862093367856
933000320047843,M,C04,BLACKHOOD,46,1,4,red,3,190.060009275975,101.377676180409,136.345657138947,73.2168349015061,39.3792547034734,NA
933000320047844,F,C04,BROWN,24,2,2,red,8,151.198590466882,109.937212862069,112.660448361612,81.4153100609334,47.8277502861325,39.5477144904197
933000320047846,F,C04,BLACK,24,1,2,red,7,211.405169252243,172.528921236553,206.013269733436,114.265561683713,61.3089226869839,54.2938775308539
933000320047847,M,C04,BLACK,47,1,4,red,5,145.071162300845,129.256110048872,92.2772886757292,55.472858772172,52.3761645336808,28.0378774977975
